            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459907.710416667, A.D. 2022-Nov-24 05:03:00.0000, -1.525122835269233E+05, -3.269341245662105E+05, -1.236295811917316E+04,  9.769471591963178E-01, -4.172743872657476E-01, -8.931586630804642E-02,  1.204063635839013E+00,  3.609691969765945E+05, -3.177832737828249E-02,
2459907.752083333, A.D. 2022-Nov-24 06:03:00.0000, -1.489872580827108E+05, -3.284189264160483E+05, -1.268382338503892E+04,  9.813834561958671E-01, -4.076065774769844E-01, -8.894095535148072E-02,  1.203686148144759E+00,  3.608560290128695E+05, -3.109219029140952E-02,
2459907.793750000, A.D. 2022-Nov-24 07:03:00.0000, -1.454464444390718E+05, -3.298688281538155E+05, -1.300332106830027E+04,  9.857182563950901E-01, -3.978856262599909E-01, -8.855610328558219E-02,  1.203316920161606E+00,  3.607453372482377E+05, -3.040268511243434E-02,
2459907.835416667, A.D. 2022-Nov-24 08:03:00.0000, -1.418902093222757E+05, -3.312836405316195E+05, -1.332141543703259E+04,  9.899508190940959E-01, -3.881126808804191E-01, -8.816134156118224E-02,  1.202955991472241E+00,  3.606371335492901E+05, -2.970995559884733E-02,
2459907.877083333, A.D. 2022-Nov-24 09:03:00.0000, -1.383189220977793E+05, -3.326631784545502E+05, -1.363807087578943E+04,  9.940804188220793E-01, -3.782889012435386E-01, -8.775670343760027E-02,  1.202603399928714E+00,  3.605314292637862E+05, -2.901414622374821E-02,
2459907.918750000, A.D. 2022-Nov-24 10:03:00.0000, -1.347329547149243E+05, -3.340072610257301E+05, -1.395325189211275E+04,  9.981063456021850E-01, -3.684154596419095E-01, -8.734222398211981E-02,  1.202259181644176E+00,  3.604282352181760E+05, -2.831540212145318E-02,
2459907.960416667, A.D. 2022-Nov-24 11:03:00.0000, -1.311326816506894E+05, -3.353157115904447E+05, -1.426692312303899E+04,  1.002027905211070E+00, -3.584935404964206E-01, -8.691794006868514E-02,  1.201923370985262E+00,  3.603275617153177E+05, -2.761386903259877E-02,
2459908.002083333, A.D. 2022-Nov-24 12:03:00.0000, -1.275184798525193E+05, -3.365883577793285E+05, -1.457904934159988E+04,  1.005844419432965E+00, -3.485243400908304E-01, -8.648389037581417E-02,  1.201596000565148E+00,  3.602294185323950E+05, -2.690969324877711E-02,
2459908.043750000, A.D. 2022-Nov-24 13:03:00.0000, -1.238907286802482E+05, -3.378250315505839E+05, -1.488959546331383E+04,  1.009555226308046E+00, -3.385090662999560E-01, -8.604011538372529E-02,  1.201277101237263E+00,  3.601338149190340E+05, -2.620302155674113E-02,
2459908.085416667, A.D. 2022-Nov-24 14:03:00.0000, -1.202498098471406E+05, -3.390255692312102E+05, -1.519852655266579E+04,  1.013159680374943E+00, -3.284489383116591E-01, -8.558665737067782E-02,  1.200966702089686E+00,  3.600407595956209E+05, -2.549400118221863E-02,
2459908.127083333, A.D. 2022-Nov-24 15:03:00.0000, -1.165961073600688E+05, -3.401898115572215E+05, -1.550580782957227E+04,  1.016657152907182E+00, -3.183451863427860E-01, -8.512356040852483E-02,  1.200664830440211E+00,  3.599502607518241E+05, -2.478277973337465E-02,
2459908.168750000, A.D. 2022-Nov-24 16:03:00.0000, -1.129300074588517E+05, -3.413176037128308E+05, -1.581140467582921E+04,  1.020047032143410E+00, -3.081990513492261E-01, -8.465087035747780E-02,  1.200371511832095E+00,  3.598623260453200E+05, -2.406950514396219E-02,
2459908.210416667, A.D. 2022-Nov-24 17:03:00.0000, -1.092518985547747E+05, -3.424087953685797E+05, -1.611528264153948E+04,  1.023328723511225E+00, -2.980117847302530E-01, -8.416863486008590E-02,  1.200086770030492E+00,  3.597769626007221E+05, -2.335432561620420E-02,
2459908.252083333, A.D. 2022-Nov-24 18:03:00.0000, -1.055621711683171E+05, -3.434632407183944E+05, -1.641740745151721E+04,  1.026501649844447E+00, -2.877846480273262E-01, -8.367690333442858E-02,  1.199810627019574E+00,  3.596941770087194E+05, -2.263738956344426E-02,
2459908.293750000, A.D. 2022-Nov-24 19:03:00.0000, -1.018612178661083E+05, -3.444807985155472E+05, -1.671774501166629E+04,  1.029565251593678E+00, -2.775189126175269E-01, -8.317572696652695E-02,  1.199543103000339E+00,  3.596139753254189E+05, -2.191884555261503E-02,
2459908.335416667, A.D. 2022-Nov-24 20:03:00.0000, -9.814943319713880E+04, -3.454613321075052E+05, -1.701626141533015E+04,  1.032518987030010E+00, -2.672158594018167E-01, -8.266515870197455E-02,  1.199284216389114E+00,  3.595363630718964E+05, -2.119884224656097E-02,
2459908.377083333, A.D. 2022-Nov-24 21:03:00.0000, -9.442721362825006E+04, -3.464047094696476E+05, -1.731292294961012E+04,  1.035362332441725E+00, -2.568767784883016E-01, -8.214525323679342E-02,  1.199033983816751E+00,  3.594613452339559E+05, -2.047752834626283E-02,
2459908.418750000, A.D. 2022-Nov-24 22:03:00.0000, -9.069495747892943E+04, -3.473108032378337E+05, -1.760769610164897E+04,  1.038094782323874E+00, -2.465029688706969E-01, -8.161606700751839E-02,  1.198792420128514E+00,  3.593889262620957E+05, -1.975505253300949E-02,
2459908.460416667, A.D. 2022-Nov-24 23:03:00.0000, -8.695306485543531E+04, -3.481794907398063E+05, -1.790054756487820E+04,  1.040715849560587E+00, -2.360957381021868E-01, -8.107765818051639E-02,  1.198559538384664E+00,  3.593191100716839E+05, -1.903156341055608E-02,
2459908.502083333, A.D. 2022-Nov-25 00:03:00.0000, -8.320193758427940E+04, -3.490106540254111E+05, -1.819144424522486E+04,  1.043225065599184E+00, -2.256564019644634E-01, -8.053008664046557E-02,  1.198335349861740E+00,  3.592519000433409E+05, -1.830720944753257E-02,
2459908.543750000, A.D. 2022-Nov-25 01:03:00.0000, -7.944197914513215E+04, -3.498041798956129E+05, -1.848035326727301E+04,  1.045621980598280E+00, -2.151862841336959E-01, -7.997341397699884E-02,  1.198119864054530E+00,  3.591872990235333E+05, -1.758213891496743E-02,
2459908.585416667, A.D. 2022-Nov-25 02:03:00.0000, -7.567359460309136E+04, -3.505599599303470E+05, -1.876724198038637E+04,  1.047906163632445E+00, -2.046867158545996E-01, -7.940770347543627E-02,  1.197913088678862E+00,  3.591253093254080E+05, -1.685649982642701E-02,
2459908.627083333, A.D. 2022-Nov-25 03:03:00.0000, -7.189719054038168E+04, -3.512778905150867E+05, -1.905207796477944E+04,  1.050077202803502E+00, -1.941590355717561E-01, -7.883302009878312E-02,  1.197715029674888E+00,  3.590659327297776E+05, -1.613043989673629E-02,
2459908.668750000, A.D. 2022-Nov-25 04:03:00.0000, -6.811317498757126E+04, -3.519578728661754E+05, -1.933482903753525E+04,  1.052134705397645E+00, -1.836045885993408E-01, -7.824943047519138E-02,  1.197525691211110E+00,  3.590091704863277E+05, -1.540410647265508E-02,
2459908.710416667, A.D. 2022-Nov-25 05:03:00.0000, -6.432195735426169E+04, -3.525998130549290E+05, -1.961546325857285E+04,  1.054078298020852E+00, -1.730247267716789E-01, -7.765700288276725E-02,  1.197345075689138E+00,  3.589550233150425E+05, -1.467764647587597E-02,
2459908.752083333, A.D. 2022-Nov-25 06:03:00.0000, -6.052394835930521E+04, -3.532036220304751E+05, -1.989394893655847E+04,  1.055907626726232E+00, -1.624208080908306E-01, -7.705580723367314E-02,  1.197173183749137E+00,  3.589034914078393E+05, -1.395120634620709E-02,
2459908.793750000, A.D. 2022-Nov-25 07:03:00.0000, -5.671955996057802E+04, -3.537692156413184E+05, -2.017025463475882E+04,  1.057622357133222E+00, -1.517941963714236E-01, -7.644591505753270E-02,  1.197010014275956E+00,  3.588545744304039E+05, -1.322493198499173E-02,
2459908.835416667, A.D. 2022-Nov-25 08:03:00.0000, -5.290920528433926E+04, -3.542965146556227E+05, -2.044434917683274E+04,  1.059222174538544E+00, -1.411462608829491E-01, -7.582739948414871E-02,  1.196855564405931E+00,  3.588082715242313E+05, -1.249896869881368E-02,
2459908.877083333, A.D. 2022-Nov-25 09:03:00.0000, -4.909329855420551E+04, -3.547854447802007E+05, -2.071620165255989E+04,  1.060706784018872E+00, -1.304783759897438E-01, -7.520033522554631E-02,  1.196709829534361E+00,  3.587645813088671E+05, -1.177346114353796E-02,
2459908.918750000, A.D. 2022-Nov-25 10:03:00.0000, -4.527225501977070E+04, -3.552359366782049E+05, -2.098578142350339E+04,  1.062075910525132E+00, -1.197919207888859E-01, -7.456479855735042E-02,  1.196572803323660E+00,  3.587235018843507E+05, -1.104855326873279E-02,
2459908.960416667, A.D. 2022-Nov-25 11:03:00.0000, -4.144649088490169E+04, -3.556479259855104E+05, -2.125305812860424E+04,  1.063329298968401E+00, -1.090882787462311E-01, -7.392086729951200E-02,  1.196444477712169E+00,  3.586850308338573E+05, -1.032438826252091E-02,
2459909.002083333, A.D. 2022-Nov-25 12:03:00.0000, -3.761642323573973E+04, -3.560213533257850E+05, -2.151800168970539E+04,  1.064466714297341E+00, -9.836883733082333E-02, -7.326862079639440E-02,  1.196324842923624E+00,  3.586491652265371E+05, -9.601108496901390E-03,
2459909.043750000, A.D. 2022-Nov-25 13:03:00.0000, -3.378246996843853E+04, -3.563561643242406E+05, -2.178058231700254E+04,  1.065487941567154E+00, -8.763498764791292E-02, -7.260813989623491E-02,  1.196213887477289E+00,  3.586159016205519E+05, -8.878855473586899E-03,
2459909.085416667, A.D. 2022-Nov-25 14:03:00.0000, -2.994504971666935E+04, -3.566523096200610E+05, -2.204077051442054E+04,  1.066392786000008E+00, -7.688812407081672E-02, -7.193950692999379E-02,  1.196111598198725E+00,  3.585852360663040E+05, -8.157769770397789E-03,
2459909.127083333, A.D. 2022-Nov-25 15:03:00.0000, -2.610458177892408E+04, -3.569097448775031E+05, -2.229853708491195E+04,  1.067181073036937E+00, -6.612964387185909E-02, -7.126280568960756E-02,  1.196017960231203E+00,  3.585571641098586E+05, -7.437990988253124E-03,
2459909.168750000, A.D. 2022-Nov-25 16:03:00.0000, -2.226148604564657E+04, -3.571284307956677E+05, -2.255385313567684E+04,  1.067852648381181E+00, -5.536094685262916E-02, -7.057812140566046E-02,  1.195932957047753E+00,  3.585316807965541E+05, -6.719657698797440E-03,
2459909.210416667, A.D. 2022-Nov-25 17:03:00.0000, -1.841618292622348E+04, -3.573083331169389E+05, -2.280669008330037E+04,  1.068407378032987E+00, -4.458343497379344E-02, -6.988554072449059E-02,  1.195856570463830E+00,  3.585087806748019E+05, -6.002907392702140E-03,
2459909.252083333, A.D. 2022-Nov-25 18:03:00.0000, -1.456909327586544E+04, -3.574494226340899E+05, -2.305701965880809E+04,  1.068845148315853E+00, -3.379851198470229E-02, -6.918515168474698E-02,  1.195788780650609E+00,  3.584884578000689E+05, -5.287876428677280E-03,
2459909.293750000, A.D. 2022-Nov-25 19:03:00.0000, -1.072063832240878E+04, -3.575516751960558E+05, -2.330481391263488E+04,  1.069165865894242E+00, -2.300758305302568E-02, -6.847704369341470E-02,  1.195729566148872E+00,  3.584707057390439E+05, -4.574699983230590E-03,
2459909.335416667, A.D. 2022-Nov-25 20:03:00.0000, -6.871239593068807E+03, -3.576150717123725E+05, -2.355004521950702E+04,  1.069369457782785E+00, -1.221205439465740E-02, -6.776130750132468E-02,  1.195678903883507E+00,  3.584555175739823E+05, -3.863512001206248E-03,
2459909.377083333, A.D. 2022-Nov-25 21:03:00.0000, -3.021318841175656E+03, -3.576395981562863E+05, -2.379268628323541E+04,  1.069455871346992E+00, -1.413332904122183E-03, -6.703803517816653E-02,  1.195636769178591E+00,  3.584428859072285E+05, -3.154445147139306E-03,
2459909.418750000, A.D. 2022-Nov-25 22:03:00.0000,  8.287020270775974E+02, -3.576252455665311E+05, -2.403271014141754E+04,  1.069425074295524E+00,  9.387174214279936E-03, -6.630732008702236E-02,  1.195603135773051E+00,  3.584328028659106E+05, -2.447630757455981E-03,
2459909.460416667, A.D. 2022-Nov-25 23:03:00.0000,  4.678401025843938E+03, -3.575720100477825E+05, -2.427009017004735E+04,  1.069277054664050E+00,  2.018805981436029E-02, -6.556925685843983E-02,  1.195577975836894E+00,  3.584252601068071E+05, -1.743198793551777E-03,
2459909.502083333, A.D. 2022-Nov-26 00:03:00.0000,  8.527356162757758E+03, -3.574798927697871E+05, -2.450480008803077E+04,  1.069011820790756E+00,  3.098791717472663E-02, -6.482394136406316E-02,  1.195561259987999E+00,  3.584202488213791E+05, -1.041277795777577E-03,
2459909.543750000, A.D. 2022-Nov-26 01:03:00.0000,  1.237514551196751E+04, -3.573488999651758E+05, -2.473681396160534E+04,  1.068629401283561E+00,  4.178534036404212E-02, -6.407147068984184E-02,  1.195552957309449E+00,  3.584177597409685E+05, -3.419948383630361E-04,
2459909.585416667, A.D. 2022-Nov-26 02:03:00.0000,  1.622134728703545E+04, -3.571790429259650E+05, -2.496610620866314E+04,  1.068129844979095E+00,  5.257892460463014E-02, -6.331194310883521E-02,  1.195553035367406E+00,  3.584177831421555E+05,  3.545245146962518E-04,
2459909.627083333, A.D. 2022-Nov-26 03:03:00.0000,  2.006553991367473E+04, -3.569703379987507E+05, -2.519265160297466E+04,  1.067513220893525E+00,  6.336726663420447E-02, -6.254545805363365E-02,  1.195561460229505E+00,  3.584203088522726E+05,  1.048156252758743E-03,
2459909.668750000, A.D. 2022-Nov-26 04:03:00.0000,  2.390730210229532E+04, -3.567228065786060E+05, -2.541642527831314E+04,  1.066779618165313E+00,  7.414896506550550E-02, -6.177211608841550E-02,  1.195578196483761E+00,  3.584253262550736E+05,  1.738777960640623E-03,
2459909.710416667, A.D. 2022-Nov-26 05:03:00.0000,  2.774621292032904E+04, -3.564364751016864E+05, -2.563740273247722E+04,  1.065929145989964E+00,  8.492262074362684E-02, -6.099201888065980E-02,  1.195603207257974E+00,  3.584328242965515E+05,  2.426268859676651E-03,
2459909.752083333, A.D. 2022-Nov-26 06:03:00.0000,  3.158185186430566E+04, -3.561113750365546E+05, -2.585555983121159E+04,  1.064961933546900E+00,  9.568683710082118E-02, -6.020526917253505E-02,  1.195636454239625E+00,  3.584427914909016E+05,  3.110509847715737E-03,
2459909.793750000, A.D. 2022-Nov-26 07:03:00.0000,  3.541379893165172E+04, -3.557475428742314E+05, -2.607087281202387E+04,  1.063878129918516E+00,  1.064402205085780E-01, -5.941197075198434E-02,  1.195677897696238E+00,  3.584552159266276E+05,  3.791383538028418E-03,
2459909.835416667, A.D. 2022-Nov-26 08:03:00.0000,  3.924163469218394E+04, -3.553450201169857E+05, -2.628331828789688E+04,  1.062677904001558E+00,  1.171813806267690E-01, -5.861222842352718E-02,  1.195727496496214E+00,  3.584700852727862E+05,  4.468774297104666E-03,
2459909.877083333, A.D. 2022-Nov-26 09:03:00.0000,  4.306494035926992E+04, -3.549038532658721E+05, -2.649287325089544E+04,  1.061361444410920E+00,  1.279089307496633E-01, -5.780614797879802E-02,  1.195785208130099E+00,  3.584873867853640E+05,  5.142568281322380E-03,
2459909.918750000, A.D. 2022-Nov-26 10:03:00.0000,  4.688329786062920E+04, -3.544240938070295E+05, -2.669951507566650E+04,  1.059928959375971E+00,  1.386214881486177E-01, -5.699383616684296E-02,  1.195850988732297E+00,  3.585071073137856E+05,  5.812653472466456E-03,
2459909.960416667, A.D. 2022-Nov-26 11:03:00.0000,  5.069628990874770E+04, -3.539057981967517E+05, -2.690322152283201E+04,  1.058380676629550E+00,  1.493176744112524E-01, -5.617540066419403E-02,  1.195924793103195E+00,  3.585292333075483E+05,  6.478919712081951E-03,
2459910.002083333, A.D. 2022-Nov-26 12:03:00.0000,  5.450350007087948E+04, -3.533490278453442E+05, -2.710397074227384E+04,  1.056716843289756E+00,  1.599961157769290E-01, -5.535095004474254E-02,  1.196006574731694E+00,  3.585537508229752E+05,  7.141258734642904E-03,
2459910.043750000, A.D. 2022-Nov-26 13:03:00.0000,  5.830451283861043E+04, -3.527538490997794E+05, -2.730174127630964E+04,  1.054937725734648E+00,  1.706554434683492E-01, -5.452059374943125E-02,  1.196096285818138E+00,  3.585806455300901E+05,  7.799564199522289E-03,
2459910.085416667, A.D. 2022-Nov-26 14:03:00.0000,  6.209891369695796E+04, -3.521203332251663E+05, -2.749651206275950E+04,  1.053043609470024E+00,  1.812942940191033E-01, -5.368444205578640E-02,  1.196193877297611E+00,  3.586099027196012E+05,  8.453731721748022E-03,
2459910.127083333, A.D. 2022-Nov-26 15:03:00.0000,  6.588628919298283E+04, -3.514485563850474E+05, -2.768826243790251E+04,  1.051034798990396E+00,  1.919113095969981E-01, -5.284260604730963E-02,  1.196299298863600E+00,  3.586415073099952E+05,  9.103658901532268E-03,
2459910.168750000, A.D. 2022-Nov-26 16:03:00.0000,  6.966622700388823E+04, -3.507385996205408E+05, -2.787697213932306E+04,  1.048911617633328E+00,  2.025051383230010E-01, -5.199519758275016E-02,  1.196412498992006E+00,  3.586754438547361E+05,  9.749245352561445E-03,
2459910.210416667, A.D. 2022-Nov-26 17:03:00.0000,  7.343831600458270E+04, -3.499905488283409E+05, -2.806262130864627E+04,  1.046674407427278E+00,  2.130744345856458E-01, -5.114232926527750E-02,  1.196533424965486E+00,  3.587116965495615E+05,  1.039039272903619E-02,
2459910.252083333, A.D. 2022-Nov-26 18:03:00.0000,  7.720214633468415E+04, -3.492044947375966E+05, -2.824519049416229E+04,  1.044323528933110E+00,  2.236178593507466E-01, -5.028411441157486E-02,  1.196662022898110E+00,  3.587502492398766E+05,  1.102700475145133E-02,
2459910.293750000, A.D. 2022-Nov-26 19:03:00.0000,  8.095730946494176E+04, -3.483805328856824E+05, -2.842466065333915E+04,  1.041859361079422E+00,  2.341340804662748E-01, -4.942066702087249E-02,  1.196798237760325E+00,  3.587910854282361E+05,  1.165898723110812E-02,
2459910.335416667, A.D. 2022-Nov-26 20:03:00.0000,  8.470339826305451E+04, -3.475187635928819E+05, -2.860101315522427E+04,  1.039282300991882E+00,  2.446217729622616E-01, -4.855210174394164E-02,  1.196942013404201E+00,  3.588341882819142E+05,  1.228624809335007E-02,
2459910.377083333, A.D. 2022-Nov-26 21:03:00.0000,  8.844000705886458E+04, -3.466192919359999E+05, -2.877422978273401E+04,  1.036592763816701E+00,  2.550796193455916E-01, -4.767853385206780E-02,  1.197093292588951E+00,  3.588795406405547E+05,  1.290869739951781E-02,
2459910.418750000, A.D. 2022-Nov-26 22:03:00.0000,  9.216673170890502E+04, -3.456822277209229E+05, -2.894429273483182E+04,  1.033791182538453E+00,  2.655063098895600E-01, -4.680007920602287E-02,  1.197252017006706E+00,  3.589271250238980E+05,  1.352624736761721E-02,
2459910.460416667, A.D. 2022-Nov-26 23:03:00.0000,  9.588316966028172E+04, -3.447076854541469E+05, -2.911118462859439E+04,  1.030878007792386E+00,  2.759005429180752E-01, -4.591685422505536E-02,  1.197418127308529E+00,  3.589769236395810E+05,  1.413881239169599E-02,
2459910.502083333, A.D. 2022-Nov-27 00:03:00.0000,  9.958892001386992E+04, -3.436957843132915E+05, -2.927488850116653E+04,  1.027853707671417E+00,  2.862610250843893E-01, -4.502897585591700E-02,  1.197591563130660E+00,  3.590289183910027E+05,  1.474630905992994E-02,
2459910.543750000, A.D. 2022-Nov-27 01:03:00.0000,  1.032835835868067E+05, -3.426466481166218E+05, -2.943538781160452E+04,  1.024718767527986E+00,  2.965864716442522E-01, -4.413656154194494E-02,  1.197772263120960E+00,  3.590830908852553E+05,  1.534865617141188E-02,
2459910.585416667, A.D. 2022-Nov-27 02:03:00.0000,  1.069667629742611E+05, -3.415604052915951E+05, -2.959266644260824E+04,  1.021473689770942E+00,  3.068756067233836E-01, -4.323972919221673E-02,  1.197960164965557E+00,  3.591394224411098E+05,  1.594577475164894E-02,
2459910.627083333, A.D. 2022-Nov-27 03:03:00.0000,  1.106380626104645E+05, -3.404371888424570E+05, -2.974670870214231E+04,  1.018118993657663E+00,  3.171271635791718E-01, -4.233859715079731E-02,  1.198155205415671E+00,  3.591978940970589E+05,  1.653758806676463E-02,
2459910.668750000, A.D. 2022-Nov-27 04:03:00.0000,  1.142970888289841E+05, -3.392771363169047E+05, -2.989749932494710E+04,  1.014655215081568E+00,  3.273398848565079E-01, -4.143328416609406E-02,  1.198357320314594E+00,  3.592584866194053E+05,  1.712402163641047E-02,
2459910.710416667, A.D. 2022-Nov-27 05:03:00.0000,  1.179434499222236E+05, -3.380803897718409E+05, -3.004502347393919E+04,  1.011082906355232E+00,  3.375125228376735E-01, -4.052390936033821E-02,  1.198566444624825E+00,  3.593211805103972E+05,  1.770500324538950E-02,
2459910.752083333, A.D. 2022-Nov-27 06:03:00.0000,  1.215767562001353E+05, -3.368470957382375E+05, -3.018926674150254E+04,  1.007402635989278E+00,  3.476438396862080E-01, -3.961059219920947E-02,  1.198782512455335E+00,  3.593859560164004E+05,  1.828046295399616E-02,
2459910.793750000, A.D. 2022-Nov-27 07:03:00.0000,  1.251966200481293E+05, -3.355774051851343E+05, -3.033021515067040E+04,  1.003614988467230E+00,  3.577326076846833E-01, -3.869345246161915E-02,  1.199005457088943E+00,  3.594527931361076E+05,  1.885033310707710E-02,
2459910.835416667, A.D. 2022-Nov-27 08:03:00.0000,  1.288026559841645E+05, -3.342714734827910E+05, -3.046785515619884E+04,  9.997205640165345E-01,  3.677776094663252E-01, -3.777261020966967E-02,  1.199235211009803E+00,  3.595216716287773E+05,  1.941454834182164E-02,
2459910.877083333, A.D. 2022-Nov-27 09:03:00.0000,  1.323944807150094E+05, -3.329294603650176E+05, -3.060217364553238E+04,  9.957199783759190E-01,  3.777776382404231E-01, -3.684818575880429E-02,  1.199471705930967E+00,  3.595925710224979E+05,  1.997304559428655E-02,
2459910.918750000, A.D. 2022-Nov-27 10:03:00.0000,  1.359717131916585E+05, -3.315515298907040E+05, -3.073315793966272E+04,  9.916138625592864E-01,  3.877314980114794E-01, -3.592029964816401E-02,  1.199714872822029E+00,  3.596654706224733E+05,  2.052576410466597E-02,
2459910.960416667, A.D. 2022-Nov-27 11:03:00.0000,  1.395339746638930E+05, -3.301378504045722E+05, -3.086079579388093E+04,  9.874028626163391E-01,  3.976380037920534E-01, -3.498907261116524E-02,  1.199964641936811E+00,  3.597403495193266E+05,  2.107264542131434E-02,
2459911.002083333, A.D. 2022-Nov-27 12:03:00.0000,  1.430808887339743E+05, -3.286885944971738E+05, -3.098507539842425E+04,  9.830876393901136E-01,  4.074959818092624E-01, -3.405462554631301E-02,  1.200220942841107E+00,  3.598171865974130E+05,  2.161363340353398E-02,
2459911.043750000, A.D. 2022-Nov-27 13:03:00.0000,  1.466120814094591E+05, -3.272039389641557E+05, -3.110598537901825E+04,  9.786688682716204E-01,  4.173042697049089E-01, -3.311707948826446E-02,  1.200483704440438E+00,  3.598959605431444E+05,  2.214867422313719E-02,
2459911.085416667, A.D. 2022-Nov-27 14:03:00.0000,  1.501271811551263E+05, -3.256840647648160E+05, -3.122351479731531E+04,  9.741472389517749E-01,  4.270617167292073E-01, -3.217655557915461E-02,  1.200752855007826E+00,  3.599766498533136E+05,  2.267771636479599E-02,
2459911.127083333, A.D. 2022-Nov-27 15:03:00.0000,  1.536258189440066E+05, -3.241291569799750E+05, -3.133765315123032E+04,  9.695234551708080E-01,  4.367671839280919E-01, -3.123317504019915E-02,  1.201028322211565E+00,  3.600592328434209E+05,  2.320071062519403E-02,
2459911.168750000, A.D. 2022-Nov-27 16:03:00.0000,  1.571076283075051E+05, -3.225394047691833E+05, -3.144839037517463E+04,  9.647982344653412E-01,  4.464195443240920E-01, -3.028705914358509E-02,  1.201310033142972E+00,  3.601436876559932E+05,  2.371761011098929E-02,
2459911.210416667, A.D. 2022-Nov-27 17:03:00.0000,  1.605722453846098E+05, -3.209150013272896E+05, -3.155571684018953E+04,  9.599723079133141E-01,  4.560176830907673E-01, -2.933832918466331E-02,  1.201597914344111E+00,  3.602299922688945E+05,  2.422837023560886E-02,
2459911.252083333, A.D. 2022-Nov-27 18:03:00.0000,  1.640193089701787E+05, -3.192561438403931E+05, -3.165962335397990E+04,  9.550464198769466E-01,  4.655604977207007E-01, -2.838710645445297E-02,  1.201891891835462E+00,  3.603181245036233E+05,  2.473294871488654E-02,
2459911.293750000, A.D. 2022-Nov-27 19:03:00.0000,  1.674484605622972E+05, -3.175630334412022E+05, -3.176010116084979E+04,  9.500213277439142E-01,  4.750468981870528E-01, -2.743351221246951E-02,  1.202191891143542E+00,  3.604080620335910E+05,  2.523130556155955E-02,
2459911.335416667, A.D. 2022-Nov-27 20:03:00.0000,  1.708593444087020E+05, -3.158358751638234E+05, -3.185714194154039E+04,  9.448978016669249E-01,  4.844758070986886E-01, -2.647766765988738E-02,  1.202497837328449E+00,  3.604997823923797E+05,  2.572340307864368E-02,
2459911.377083333, A.D. 2022-Nov-27 21:03:00.0000,  1.742516075522638E+05, -3.140748778980025E+05, -3.195073781297232E+04,  9.396766243018680E-01,  4.938461598488893E-01, -2.551969391304743E-02,  1.202809655011313E+00,  3.605932629819734E+05,  2.620920585170046E-02,
2459911.418750000, A.D. 2022-Nov-27 22:03:00.0000,  1.776248998755259E+05, -3.122802543428435E+05, -3.204088132789316E+04,  9.343585905447142E-01,  5.031569047576699E-01, -2.455971197731754E-02,  1.203127268401661E+00,  3.606884810809597E+05,  2.668868074001795E-02,
2459911.460416667, A.D. 2022-Nov-27 23:03:00.0000,  1.809788741442930E+05, -3.104522209600254E+05, -3.212756547443116E+04,  9.289445072673427E-01,  5.124070032077295E-01, -2.359784272131762E-02,  1.203450601324659E+00,  3.607854138526975E+05,  2.716179686672067E-02,
2459911.502083333, A.D. 2022-Nov-28 00:03:00.0000,  1.843131860502679E+05, -3.085909979265410E+05, -3.221078367555757E+04,  9.234351930524611E-01,  5.215954297740609E-01, -2.263420685151599E-02,  1.203779577248230E+00,  3.608840383534477E+05,  2.762852560782870E-02,
2459911.543750000, A.D. 2022-Nov-28 01:03:00.0000,  1.876274942527318E+05, -3.066968090869813E+05, -3.229052978845715E+04,  9.178314779277934E-01,  5.307211723472597E-01, -2.166892488720631E-02,  1.204114119310041E+00,  3.609843315404623E+05,  2.808884058028605E-02,
2459911.585416667, A.D. 2022-Nov-28 02:03:00.0000,  1.909214604192675E+05, -3.047698819053865E+05, -3.236679810381045E+04,  9.121342030996965E-01,  5.397832322505678E-01, -2.070211713587247E-02,  1.204454150344332E+00,  3.610862702800287E+05,  2.854271762897793E-02,
2459911.627083333, A.D. 2022-Nov-28 03:03:00.0000,  1.941947492655216E+05, -3.028104474166870E+05, -3.243958334498711E+04,  9.063442206863709E-01,  5.487806243506989E-01, -1.973390366894831E-02,  1.204799592908589E+00,  3.611898313554651E+05,  2.899013481275519E-02,
2459911.668750000, A.D. 2022-Nov-28 04:03:00.0000,  1.974470285940076E+05, -3.008187401777573E+05, -3.250888066715337E+04,  9.004623934508271E-01,  5.577123771624923E-01, -1.876440429797932E-02,  1.205150369310041E+00,  3.612949914750648E+05,  2.943107238949333E-02,
2459911.710416667, A.D. 2022-Nov-28 05:03:00.0000,  2.006779693319454E+05, -2.987949982181028E+05, -3.257468565629386E+04,  8.944895945337595E-01,  5.665775329474528E-01, -1.779373855119298E-02,  1.205506401631971E+00,  3.614017272799836E+05,  2.986551280019830E-02,
2459911.752083333, A.D. 2022-Nov-28 06:03:00.0000,  2.038872455681406E+05, -2.967394629902041E+05, -3.263699432815038E+04,  8.884267071864882E-01,  5.753751478062261E-01, -1.682202565048249E-02,  1.205867611759832E+00,  3.615100153520697E+05,  3.029344065218954E-02,
2459911.793750000, A.D. 2022-Nov-28 07:03:00.0000,  2.070745345889028E+05, -2.946523793195382E+05, -3.269580312707821E+04,  8.822746245041152E-01,  5.841042917650778E-01, -1.584938448880976E-02,  1.206233921407158E+00,  3.616198322216308E+05,  3.071484270137844E-02,
